GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,mhhinc,TimeFrame,GeoVintage,Source,Location
City,Catasauqua,PA,4211720,4211720,85049,2020-2024,2020,Census,United States (Nation)
City,Catawissa,PA,4211736,4211736,51992,2020-2024,2020,Census,United States (Nation)
City,Cecil-Bishop,PA,4211804,4211804,94267,2020-2024,2020,Census,United States (Nation)
City,Cedar Crest,PA,4211836,4211836,27321,2020-2024,2020,Census,United States (Nation)
City,Cementon,PA,4211976,4211976,70795,2020-2024,2020,Census,United States (Nation)
City,Centerport,PA,4212104,4212104,79688,2020-2024,2020,Census,United States (Nation)
City,Centerville,PA,4212184,4212184,46458,2020-2024,2020,Census,United States (Nation)
City,Centerville,PA,4212224,4212224,71250,2020-2024,2020,Census,United States (Nation)
City,Central City,PA,4212296,4212296,47813,2020-2024,2020,Census,United States (Nation)
City,Centralia,PA,4212312,4212312,N/A,2020-2024,2020,Census,United States (Nation)
City,Centre Hall,PA,4212376,4212376,80652,2020-2024,2020,Census,United States (Nation)
City,Cetronia,PA,4212424,4212424,79222,2020-2024,2020,Census,United States (Nation)
City,Chadds Ford,PA,4212440,4212440,184286,2020-2024,2020,Census,United States (Nation)
City,Chalfant,PA,4212496,4212496,59120,2020-2024,2020,Census,United States (Nation)
City,Chalfont,PA,4212504,4212504,124485,2020-2024,2020,Census,United States (Nation)
City,Chalkhill,PA,4212512,4212512,70347,2020-2024,2020,Census,United States (Nation)
City,Chambersburg,PA,4212536,4212536,56576,2020-2024,2020,Census,United States (Nation)
City,Chapman,PA,4212656,4212656,73125,2020-2024,2020,Census,United States (Nation)
City,Charleroi,PA,4212704,4212704,43265,2020-2024,2020,Census,United States (Nation)
City,Charlottsville,PA,4212768,4212768,N/A,2020-2024,2020,Census,United States (Nation)
City,Chase,PA,4212864,4212864,102946,2020-2024,2020,Census,United States (Nation)
City,Cheltenham Village,PA,4212973,4212973,90240,2020-2024,2020,Census,United States (Nation)
City,Cherry Tree,PA,4213120,4213120,60625,2020-2024,2020,Census,United States (Nation)
City,Cherry Valley,PA,4213152,4213152,53000,2020-2024,2020,Census,United States (Nation)
City,Cherryville,PA,4213168,4213168,104271,2020-2024,2020,Census,United States (Nation)
City,Chester,PA,4213208,4213208,41342,2020-2024,2020,Census,United States (Nation)
City,Chesterbrook,PA,4213216,4213216,124295,2020-2024,2020,Census,United States (Nation)
City,Chester Heights,PA,4213232,4213232,104009,2020-2024,2020,Census,United States (Nation)
City,Chester Hill,PA,4213240,4213240,47333,2020-2024,2020,Census,United States (Nation)
City,Chestnut Hill,PA,4213336,4213336,124089,2020-2024,2020,Census,United States (Nation)
City,Chest Springs,PA,4213384,4213384,55625,2020-2024,2020,Census,United States (Nation)
City,Cheswick,PA,4213392,4213392,75000,2020-2024,2020,Census,United States (Nation)
City,Chevy Chase Heights,PA,4213400,4213400,51930,2020-2024,2020,Census,United States (Nation)
City,Chewton,PA,4213408,4213408,68750,2020-2024,2020,Census,United States (Nation)
City,Cheyney University,PA,4213418,4213418,N/A,2020-2024,2020,Census,United States (Nation)
City,Chicora,PA,4213440,4213440,65813,2020-2024,2020,Census,United States (Nation)
City,Chinchilla,PA,4213480,4213480,92167,2020-2024,2020,Census,United States (Nation)
City,Christiana,PA,4213512,4213512,74766,2020-2024,2020,Census,United States (Nation)
City,Church Hill,PA,4213596,4213596,78500,2020-2024,2020,Census,United States (Nation)
City,Churchill,PA,4213608,4213608,106964,2020-2024,2020,Census,United States (Nation)
City,Churchtown,PA,4213632,4213632,143487,2020-2024,2020,Census,United States (Nation)
City,Churchville,PA,4213648,4213648,192519,2020-2024,2020,Census,United States (Nation)
City,Clairton,PA,4213704,4213704,36538,2020-2024,2020,Census,United States (Nation)
City,Clappertown,PA,4213728,4213728,71250,2020-2024,2020,Census,United States (Nation)
City,Clarence,PA,4213768,4213768,72750,2020-2024,2020,Census,United States (Nation)
City,Clarendon,PA,4213776,4213776,57708,2020-2024,2020,Census,United States (Nation)
City,Clarion,PA,4213800,4213800,47181,2020-2024,2020,Census,United States (Nation)
City,Clark,PA,4213832,4213832,60000,2020-2024,2020,Census,United States (Nation)
City,Clarks Green,PA,4213864,4213864,113850,2020-2024,2020,Census,United States (Nation)
City,Clarks Summit,PA,4213880,4213880,92083,2020-2024,2020,Census,United States (Nation)
City,Clarksville,PA,4213896,4213896,89545,2020-2024,2020,Census,United States (Nation)
City,Clay,PA,4213952,4213952,N/A,2020-2024,2020,Census,United States (Nation)
City,Claysburg,PA,4213992,4213992,53650,2020-2024,2020,Census,United States (Nation)
City,Claysville,PA,4214000,4214000,79479,2020-2024,2020,Census,United States (Nation)
City,Clearfield,PA,4214064,4214064,54646,2020-2024,2020,Census,United States (Nation)
City,Cleona,PA,4214160,4214160,72688,2020-2024,2020,Census,United States (Nation)
City,Clifton Heights,PA,4214264,4214264,70931,2020-2024,2020,Census,United States (Nation)
City,Clinton,PA,4214296,4214296,104659,2020-2024,2020,Census,United States (Nation)
City,Clintondale,PA,4214368,4214368,119423,2020-2024,2020,Census,United States (Nation)
City,Clintonville,PA,4214376,4214376,47083,2020-2024,2020,Census,United States (Nation)
City,Clymer,PA,4214520,4214520,44044,2020-2024,2020,Census,United States (Nation)
City,Coal Center,PA,4214568,4214568,41250,2020-2024,2020,Census,United States (Nation)
City,Coaldale,PA,4214584,4214584,44375,2020-2024,2020,Census,United States (Nation)
City,Coaldale,PA,4214600,4214600,59250,2020-2024,2020,Census,United States (Nation)
City,Coalmont,PA,4214640,4214640,38750,2020-2024,2020,Census,United States (Nation)
City,Coalport,PA,4214656,4214656,75294,2020-2024,2020,Census,United States (Nation)
City,Coatesville,PA,4214712,4214712,59256,2020-2024,2020,Census,United States (Nation)
City,Coburn,PA,4214760,4214760,31429,2020-2024,2020,Census,United States (Nation)
City,Cochranton,PA,4214800,4214800,59375,2020-2024,2020,Census,United States (Nation)
City,Cochranville,PA,4214808,4214808,116250,2020-2024,2020,Census,United States (Nation)
City,Cokeburg,PA,4214896,4214896,N/A,2020-2024,2020,Census,United States (Nation)
City,Collegeville,PA,4215192,4215192,91466,2020-2024,2020,Census,United States (Nation)
City,Collingdale,PA,4215232,4215232,51886,2020-2024,2020,Census,United States (Nation)
City,Collinsburg,PA,4215248,4215248,56616,2020-2024,2020,Census,United States (Nation)
City,Colonial Park,PA,4215328,4215328,73105,2020-2024,2020,Census,United States (Nation)
City,Colony Park,PA,4215368,4215368,80333,2020-2024,2020,Census,United States (Nation)
City,Columbia,PA,4215384,4215384,54437,2020-2024,2020,Census,United States (Nation)
City,Columbus,PA,4215400,4215400,59612,2020-2024,2020,Census,United States (Nation)
City,Colver,PA,4215416,4215416,84450,2020-2024,2020,Census,United States (Nation)
City,Colwyn,PA,4215432,4215432,46935,2020-2024,2020,Census,United States (Nation)
City,Commodore,PA,4215464,4215464,87583,2020-2024,2020,Census,United States (Nation)
City,Conashaugh Lakes,PA,4215479,4215479,94219,2020-2024,2020,Census,United States (Nation)
City,Conestoga,PA,4215584,4215584,90909,2020-2024,2020,Census,United States (Nation)
City,Confluence,PA,4215680,4215680,58167,2020-2024,2020,Census,United States (Nation)
City,Conneaut Lake,PA,4215744,4215744,37917,2020-2024,2020,Census,United States (Nation)
City,Conneaut Lakeshore,PA,4215755,4215755,66094,2020-2024,2020,Census,United States (Nation)
City,Conneautville,PA,4215760,4215760,54375,2020-2024,2020,Census,United States (Nation)
City,Connellsville,PA,4215776,4215776,45721,2020-2024,2020,Census,United States (Nation)
City,Connoquenessing,PA,4215808,4215808,108750,2020-2024,2020,Census,United States (Nation)
City,Conshohocken,PA,4215848,4215848,122721,2020-2024,2020,Census,United States (Nation)
City,Continental Courts,PA,4215860,4215860,50721,2020-2024,2020,Census,United States (Nation)
City,Conway,PA,4215872,4215872,66029,2020-2024,2020,Census,United States (Nation)
City,Conyngham,PA,4215888,4215888,69737,2020-2024,2020,Census,United States (Nation)
City,Coopersburg,PA,4216056,4216056,84357,2020-2024,2020,Census,United States (Nation)
City,Cooperstown,PA,4216080,4216080,60417,2020-2024,2020,Census,United States (Nation)
City,Coplay,PA,4216128,4216128,61906,2020-2024,2020,Census,United States (Nation)
City,Coral,PA,4216136,4216136,58008,2020-2024,2020,Census,United States (Nation)
City,Coraopolis,PA,4216144,4216144,63828,2020-2024,2020,Census,United States (Nation)
City,Cornwall,PA,4216256,4216256,107583,2020-2024,2020,Census,United States (Nation)
City,Cornwells Heights,PA,4216272,4216272,87396,2020-2024,2020,Census,United States (Nation)
City,Corry,PA,4216296,4216296,48618,2020-2024,2020,Census,United States (Nation)
City,Corsica,PA,4216304,4216304,50972,2020-2024,2020,Census,United States (Nation)
City,Cotton Town,PA,4216432,4216432,N/A,2020-2024,2020,Census,United States (Nation)
City,Coudersport,PA,4216448,4216448,51989,2020-2024,2020,Census,United States (Nation)
City,Courtdale,PA,4216568,4216568,82750,2020-2024,2020,Census,United States (Nation)
City,Cove Forge,PA,4216590,4216590,73750,2020-2024,2020,Census,United States (Nation)
City,Crabtree,PA,4216816,4216816,N/A,2020-2024,2020,Census,United States (Nation)
City,Crafton,PA,4216848,4216848,64006,2020-2024,2020,Census,United States (Nation)
City,Cranesville,PA,4216960,4216960,76167,2020-2024,2020,Census,United States (Nation)
City,Creekside,PA,4217024,4217024,52500,2020-2024,2020,Census,United States (Nation)
City,Crenshaw,PA,4217040,4217040,76000,2020-2024,2020,Census,United States (Nation)
City,Cresson,PA,4217136,4217136,55850,2020-2024,2020,Census,United States (Nation)
City,Cressona,PA,4217152,4217152,73967,2020-2024,2020,Census,United States (Nation)
City,Cross Creek,PA,4217320,4217320,58472,2020-2024,2020,Census,United States (Nation)
City,Cross Keys,PA,4217368,4217368,42500,2020-2024,2020,Census,United States (Nation)
City,Cross Roads,PA,4217416,4217416,98333,2020-2024,2020,Census,United States (Nation)
City,Crown,PA,4217440,4217440,58295,2020-2024,2020,Census,United States (Nation)
City,Croydon,PA,4217448,4217448,70308,2020-2024,2020,Census,United States (Nation)
City,Crucible,PA,4217528,4217528,72396,2020-2024,2020,Census,United States (Nation)
City,Culp,PA,4217624,4217624,N/A,2020-2024,2020,Census,United States (Nation)
City,Cumbola,PA,4217680,4217680,51250,2020-2024,2020,Census,United States (Nation)
City,Curryville,PA,4217784,4217784,N/A,2020-2024,2020,Census,United States (Nation)
City,Curtisville,PA,4217832,4217832,66106,2020-2024,2020,Census,United States (Nation)
City,Curwensville,PA,4217840,4217840,56400,2020-2024,2020,Census,United States (Nation)
City,Daisytown,PA,4217976,4217976,68036,2020-2024,2020,Census,United States (Nation)
City,Dale,PA,4218000,4218000,37813,2020-2024,2020,Census,United States (Nation)
City,Dallas,PA,4218048,4218048,91050,2020-2024,2020,Census,United States (Nation)
City,Dallastown,PA,4218072,4218072,63517,2020-2024,2020,Census,United States (Nation)
City,Dalmatia,PA,4218080,4218080,54583,2020-2024,2020,Census,United States (Nation)
City,Dalton,PA,4218088,4218088,95862,2020-2024,2020,Census,United States (Nation)
City,Danville,PA,4218136,4218136,59219,2020-2024,2020,Census,United States (Nation)
City,Darby,PA,4218152,4218152,39863,2020-2024,2020,Census,United States (Nation)
City,Darlington,PA,4218192,4218192,65750,2020-2024,2020,Census,United States (Nation)
City,Dauberville,PA,4218256,4218256,104534,2020-2024,2020,Census,United States (Nation)
City,Dauphin,PA,4218272,4218272,45625,2020-2024,2020,Census,United States (Nation)
City,Davidsville,PA,4218312,4218312,N/A,2020-2024,2020,Census,United States (Nation)
City,Dawson,PA,4218360,4218360,48929,2020-2024,2020,Census,United States (Nation)
City,Dayton,PA,4218400,4218400,58448,2020-2024,2020,Census,United States (Nation)
City,Deemston,PA,4218496,4218496,98750,2020-2024,2020,Census,United States (Nation)
City,Deer Lake,PA,4218568,4218568,150114,2020-2024,2020,Census,United States (Nation)
City,Deer Lake,PA,4218576,4218576,103125,2020-2024,2020,Census,United States (Nation)
City,Defiance,PA,4218608,4218608,90694,2020-2024,2020,Census,United States (Nation)
City,Delano,PA,4218664,4218664,N/A,2020-2024,2020,Census,United States (Nation)
City,Delaware Water Gap,PA,4218736,4218736,95313,2020-2024,2020,Census,United States (Nation)
City,Delmont,PA,4218768,4218768,56806,2020-2024,2020,Census,United States (Nation)
City,Delta,PA,4218800,4218800,76000,2020-2024,2020,Census,United States (Nation)
City,Denver,PA,4218888,4218888,85531,2020-2024,2020,Census,United States (Nation)
City,Derry,PA,4218960,4218960,50313,2020-2024,2020,Census,United States (Nation)
City,DeSales University,PA,4218998,4218998,N/A,2020-2024,2020,Census,United States (Nation)
City,Devon,PA,4219040,4219040,219063,2020-2024,2020,Census,United States (Nation)
City,Dewart,PA,4219048,4219048,79542,2020-2024,2020,Census,United States (Nation)
City,Dickson City,PA,4219160,4219160,59963,2020-2024,2020,Census,United States (Nation)
City,Dillsburg,PA,4219208,4219208,84102,2020-2024,2020,Census,United States (Nation)
City,Dilworthtown,PA,4219232,4219232,176667,2020-2024,2020,Census,United States (Nation)
City,Dixonville,PA,4219344,4219344,N/A,2020-2024,2020,Census,United States (Nation)
City,Donaldson,PA,4219432,4219432,63438,2020-2024,2020,Census,United States (Nation)
City,Donegal,PA,4219472,4219472,40000,2020-2024,2020,Census,United States (Nation)
City,Donora,PA,4219536,4219536,39544,2020-2024,2020,Census,United States (Nation)
City,Dormont,PA,4219576,4219576,80526,2020-2024,2020,Census,United States (Nation)
City,Dorneyville,PA,4219584,4219584,128732,2020-2024,2020,Census,United States (Nation)
City,Douglassville,PA,4219680,4219680,42083,2020-2024,2020,Census,United States (Nation)
City,Dover,PA,4219696,4219696,75347,2020-2024,2020,Census,United States (Nation)
City,Downingtown,PA,4219752,4219752,96228,2020-2024,2020,Census,United States (Nation)
City,Doylestown,PA,4219784,4219784,99322,2020-2024,2020,Census,United States (Nation)
City,Dravosburg,PA,4219856,4219856,51715,2020-2024,2020,Census,United States (Nation)
City,Drexel Hill,PA,4219920,4219920,88168,2020-2024,2020,Census,United States (Nation)
City,Driftwood,PA,4219976,4219976,30500,2020-2024,2020,Census,United States (Nation)
City,Dry Tavern,PA,4220080,4220080,79063,2020-2024,2020,Census,United States (Nation)
City,Dryville,PA,4220096,4220096,N/A,2020-2024,2020,Census,United States (Nation)
City,Dublin,PA,4220104,4220104,87813,2020-2024,2020,Census,United States (Nation)
City,DuBois,PA,4220136,4220136,62697,2020-2024,2020,Census,United States (Nation)
City,Duboistown,PA,4220144,4220144,81875,2020-2024,2020,Census,United States (Nation)
City,Dudley,PA,4220152,4220152,54375,2020-2024,2020,Census,United States (Nation)
City,Dumb Hundred,PA,4220214,4220214,100536,2020-2024,2020,Census,United States (Nation)
City,Dunbar,PA,4220216,4220216,57045,2020-2024,2020,Census,United States (Nation)
City,Duncannon,PA,4220240,4220240,51103,2020-2024,2020,Census,United States (Nation)
City,Duncansville,PA,4220248,4220248,55469,2020-2024,2020,Census,United States (Nation)
City,Dunlevy,PA,4220328,4220328,74500,2020-2024,2020,Census,United States (Nation)
City,Dunlo,PA,4220336,4220336,146114,2020-2024,2020,Census,United States (Nation)
City,Dunmore,PA,4220352,4220352,71302,2020-2024,2020,Census,United States (Nation)
City,Dunnstown,PA,4220416,4220416,88194,2020-2024,2020,Census,United States (Nation)
City,Dupont,PA,4220424,4220424,86500,2020-2024,2020,Census,United States (Nation)
City,Duquesne,PA,4220432,4220432,44180,2020-2024,2020,Census,United States (Nation)
City,Duryea,PA,4220512,4220512,62462,2020-2024,2020,Census,United States (Nation)
City,Dushore,PA,4220528,4220528,51875,2020-2024,2020,Census,United States (Nation)
City,Eagle,PA,4220600,4220600,86641,2020-2024,2020,Census,United States (Nation)
City,Eagle Creek,PA,4220604,4220604,N/A,2020-2024,2020,Census,United States (Nation)
City,Eagle Lake,PA,4220634,4220634,N/A,2020-2024,2020,Census,United States (Nation)
City,Eagles Mere,PA,4220648,4220648,104375,2020-2024,2020,Census,United States (Nation)
City,Eagleview,PA,4220662,4220662,137417,2020-2024,2020,Census,United States (Nation)
City,Eagleville,PA,4220664,4220664,61146,2020-2024,2020,Census,United States (Nation)
City,Eagleville,PA,4220672,4220672,103793,2020-2024,2020,Census,United States (Nation)
City,Earlston,PA,4220704,4220704,78490,2020-2024,2020,Census,United States (Nation)
City,East Altoona,PA,4220752,4220752,55781,2020-2024,2020,Census,United States (Nation)
City,East Bangor,PA,4220776,4220776,81250,2020-2024,2020,Census,United States (Nation)
City,East Berlin,PA,4220792,4220792,73523,2020-2024,2020,Census,United States (Nation)
City,East Berwick,PA,4220800,4220800,98697,2020-2024,2020,Census,United States (Nation)
City,East Brady,PA,4220840,4220840,66250,2020-2024,2020,Census,United States (Nation)
City,East Butler,PA,4220904,4220904,61607,2020-2024,2020,Census,United States (Nation)
City,East Conemaugh,PA,4220992,4220992,42500,2020-2024,2020,Census,United States (Nation)
City,East Earl,PA,4221064,4221064,105363,2020-2024,2020,Census,United States (Nation)
City,East Freedom,PA,4221176,4221176,77212,2020-2024,2020,Census,United States (Nation)
City,East Greenville,PA,4221200,4221200,87396,2020-2024,2020,Census,United States (Nation)
City,East Lansdowne,PA,4221384,4221384,69000,2020-2024,2020,Census,United States (Nation)
City,Eastlawn Gardens,PA,4221400,4221400,112281,2020-2024,2020,Census,United States (Nation)
City,East McKeesport,PA,4221444,4221444,65907,2020-2024,2020,Census,United States (Nation)
City,Easton,PA,4221648,4221648,69348,2020-2024,2020,Census,United States (Nation)
City,East Petersburg,PA,4221688,4221688,91930,2020-2024,2020,Census,United States (Nation)
City,East Pittsburgh,PA,4221712,4221712,38561,2020-2024,2020,Census,United States (Nation)
City,East Prospect,PA,4221728,4221728,93438,2020-2024,2020,Census,United States (Nation)
City,East Rochester,PA,4221752,4221752,42222,2020-2024,2020,Census,United States (Nation)
City,East Salem,PA,4221792,4221792,70917,2020-2024,2020,Census,United States (Nation)
City,East Sharpsburg,PA,4221808,4221808,56354,2020-2024,2020,Census,United States (Nation)
City,East Side,PA,4221816,4221816,N/A,2020-2024,2020,Census,United States (Nation)
City,East Stroudsburg,PA,4221872,4221872,59821,2020-2024,2020,Census,United States (Nation)
City,East Uniontown,PA,4221960,4221960,48305,2020-2024,2020,Census,United States (Nation)
City,Eastvale,PA,4221968,4221968,44167,2020-2024,2020,Census,United States (Nation)
City,East Vandergrift,PA,4221976,4221976,55278,2020-2024,2020,Census,United States (Nation)
City,East Washington,PA,4222016,4222016,91136,2020-2024,2020,Census,United States (Nation)
City,East Waterford,PA,4222024,4222024,70625,2020-2024,2020,Census,United States (Nation)
City,East York,PA,4222104,4222104,88021,2020-2024,2020,Census,United States (Nation)
City,Eau Claire,PA,4222128,4222128,61719,2020-2024,2020,Census,United States (Nation)
City,Ebensburg,PA,4222144,4222144,58179,2020-2024,2020,Census,United States (Nation)
City,Economy,PA,4222264,4222264,95313,2020-2024,2020,Census,United States (Nation)
City,Eddington,PA,4222280,4222280,122107,2020-2024,2020,Census,United States (Nation)
City,Eddystone,PA,4222296,4222296,51953,2020-2024,2020,Census,United States (Nation)
City,Edenborn,PA,4222344,4222344,42055,2020-2024,2020,Census,United States (Nation)
City,Edenburg,PA,4222352,4222352,103000,2020-2024,2020,Census,United States (Nation)
City,Edgewood,PA,4222520,4222520,103203,2020-2024,2020,Census,United States (Nation)
City,Edgewood,PA,4222528,4222528,45759,2020-2024,2020,Census,United States (Nation)
City,Edgeworth,PA,4222576,4222576,202813,2020-2024,2020,Census,United States (Nation)
City,Edie,PA,4222600,4222600,127188,2020-2024,2020,Census,United States (Nation)
City,Edinboro,PA,4222608,4222608,48173,2020-2024,2020,Census,United States (Nation)
City,Edwardsville,PA,4222672,4222672,44866,2020-2024,2020,Census,United States (Nation)
City,Effort,PA,4222680,4222680,110909,2020-2024,2020,Census,United States (Nation)
City,Egypt,PA,4222696,4222696,113221,2020-2024,2020,Census,United States (Nation)
City,Ehrenfeld,PA,4222712,4222712,51042,2020-2024,2020,Census,United States (Nation)
City,Eighty Four,PA,4222736,4222736,135709,2020-2024,2020,Census,United States (Nation)
City,Elberta,PA,4222776,4222776,93750,2020-2024,2020,Census,United States (Nation)
City,Elco,PA,4222800,4222800,83224,2020-2024,2020,Census,United States (Nation)
City,Elderton,PA,4222832,4222832,63214,2020-2024,2020,Census,United States (Nation)
City,Eldorado,PA,4222856,4222856,66938,2020-2024,2020,Census,United States (Nation)
City,Eldred,PA,4222888,4222888,49063,2020-2024,2020,Census,United States (Nation)
City,Elgin,PA,4222960,4222960,61518,2020-2024,2020,Census,United States (Nation)
City,Elim,PA,4222976,4222976,65482,2020-2024,2020,Census,United States (Nation)
City,Elizabeth,PA,4222992,4222992,51174,2020-2024,2020,Census,United States (Nation)
City,Elizabethtown,PA,4223016,4223016,76105,2020-2024,2020,Census,United States (Nation)
City,Elizabethville,PA,4223024,4223024,68864,2020-2024,2020,Census,United States (Nation)
City,Elkins Park,PA,4223128,4223128,129852,2020-2024,2020,Census,United States (Nation)
City,Elkland,PA,4223152,4223152,54531,2020-2024,2020,Census,United States (Nation)
City,Ellport,PA,4223280,4223280,74625,2020-2024,2020,Census,United States (Nation)
City,Ellsworth,PA,4223296,4223296,62917,2020-2024,2020,Census,United States (Nation)
City,Ellwood City,PA,4223304,4223304,67138,2020-2024,2020,Census,United States (Nation)
City,Elrama,PA,4223392,4223392,31824,2020-2024,2020,Census,United States (Nation)
City,Elverson,PA,4223440,4223440,78000,2020-2024,2020,Census,United States (Nation)
City,Elysburg,PA,4223472,4223472,121511,2020-2024,2020,Census,United States (Nation)
City,Emerald Lakes,PA,4223540,4223540,103500,2020-2024,2020,Census,United States (Nation)
City,Emigsville,PA,4223560,4223560,69816,2020-2024,2020,Census,United States (Nation)
City,Emlenton,PA,4223568,4223568,60913,2020-2024,2020,Census,United States (Nation)
City,Emmaus,PA,4223584,4223584,83917,2020-2024,2020,Census,United States (Nation)
City,Emporium,PA,4223600,4223600,42500,2020-2024,2020,Census,United States (Nation)
City,Emsworth,PA,4223616,4223616,64816,2020-2024,2020,Census,United States (Nation)
City,Englewood,PA,4223688,4223688,N/A,2020-2024,2020,Census,United States (Nation)
City,Enhaut,PA,4223704,4223704,73836,2020-2024,2020,Census,United States (Nation)
City,Enlow,PA,4223720,4223720,111250,2020-2024,2020,Census,United States (Nation)
City,Enola,PA,4223744,4223744,72135,2020-2024,2020,Census,United States (Nation)
City,Enon Valley,PA,4223768,4223768,76250,2020-2024,2020,Census,United States (Nation)
City,Ephrata,PA,4223832,4223832,69735,2020-2024,2020,Census,United States (Nation)
City,Erie,PA,4224000,4224000,46113,2020-2024,2020,Census,United States (Nation)
City,Ernest,PA,4224040,4224040,68125,2020-2024,2020,Census,United States (Nation)
City,Espy,PA,4224088,4224088,79038,2020-2024,2020,Census,United States (Nation)
City,Etna,PA,4224160,4224160,53654,2020-2024,2020,Census,United States (Nation)
City,Evansburg,PA,4224240,4224240,122866,2020-2024,2020,Census,United States (Nation)
City,Evans City,PA,4224248,4224248,74107,2020-2024,2020,Census,United States (Nation)
City,Everett,PA,4224304,4224304,38565,2020-2024,2020,Census,United States (Nation)
City,Everson,PA,4224336,4224336,46875,2020-2024,2020,Census,United States (Nation)
City,Exeter,PA,4224392,4224392,57639,2020-2024,2020,Census,United States (Nation)
City,Export,PA,4224432,4224432,56316,2020-2024,2020,Census,United States (Nation)
City,Exton,PA,4224440,4224440,120697,2020-2024,2020,Census,United States (Nation)
City,Eyers Grove,PA,4224448,4224448,43750,2020-2024,2020,Census,United States (Nation)
City,Factoryville,PA,4224488,4224488,54028,2020-2024,2020,Census,United States (Nation)
City,Fairchance,PA,4224536,4224536,39767,2020-2024,2020,Census,United States (Nation)
City,Fairdale,PA,4224544,4224544,79350,2020-2024,2020,Census,United States (Nation)
City,Fairfield,PA,4224560,4224560,55774,2020-2024,2020,Census,United States (Nation)
City,Fairhope,PA,4224664,4224664,37014,2020-2024,2020,Census,United States (Nation)
City,Fairless Hills,PA,4224712,4224712,80807,2020-2024,2020,Census,United States (Nation)
City,Fairview,PA,4224832,4224832,80000,2020-2024,2020,Census,United States (Nation)
City,Fairview,PA,4224856,4224856,86645,2020-2024,2020,Census,United States (Nation)
City,Fairview-Ferndale,PA,4224948,4224948,43359,2020-2024,2020,Census,United States (Nation)
City,Falls Creek,PA,4225136,4225136,50536,2020-2024,2020,Census,United States (Nation)
City,Fallston,PA,4225152,4225152,73906,2020-2024,2020,Census,United States (Nation)
City,Falmouth,PA,4225168,4225168,N/A,2020-2024,2020,Census,United States (Nation)
City,Farmersville,PA,4225248,4225248,52481,2020-2024,2020,Census,United States (Nation)
City,Farmington,PA,4225280,4225280,N/A,2020-2024,2020,Census,United States (Nation)
City,Farrell,PA,4225360,4225360,42595,2020-2024,2020,Census,United States (Nation)
City,Farwell,PA,4225376,4225376,49467,2020-2024,2020,Census,United States (Nation)
City,Fawn Grove,PA,4225416,4225416,84375,2020-2024,2020,Census,United States (Nation)
City,Fawn Lake Forest,PA,4225420,4225420,88083,2020-2024,2020,Census,United States (Nation)
City,Faxon,PA,4225424,4225424,51406,2020-2024,2020,Census,United States (Nation)
City,Fayette City,PA,4225456,4225456,57443,2020-2024,2020,Census,United States (Nation)
City,Fayetteville,PA,4225464,4225464,58819,2020-2024,2020,Census,United States (Nation)
City,Feasterville,PA,4225496,4225496,82621,2020-2024,2020,Census,United States (Nation)
City,Fellsburg,PA,4225568,4225568,101094,2020-2024,2020,Census,United States (Nation)
City,Felton,PA,4225584,4225584,77083,2020-2024,2020,Census,United States (Nation)
City,Ferndale,PA,4225680,4225680,56625,2020-2024,2020,Census,United States (Nation)
City,Fernville,PA,4225744,4225744,68750,2020-2024,2020,Census,United States (Nation)
City,Finleyville,PA,4225944,4225944,50208,2020-2024,2020,Census,United States (Nation)
City,Fisherville,PA,4226036,4226036,N/A,2020-2024,2020,Census,United States (Nation)
City,Fivepointville,PA,4226232,4226232,71692,2020-2024,2020,Census,United States (Nation)
City,Fleetwood,PA,4226280,4226280,93276,2020-2024,2020,Census,United States (Nation)
City,Flemington,PA,4226296,4226296,53824,2020-2024,2020,Census,United States (Nation)
City,Flourtown,PA,4226376,4226376,148274,2020-2024,2020,Census,United States (Nation)
City,Flying Hills,PA,4226397,4226397,78591,2020-2024,2020,Census,United States (Nation)
City,Folcroft,PA,4226408,4226408,61306,2020-2024,2020,Census,United States (Nation)
City,Folsom,PA,4226432,4226432,113064,2020-2024,2020,Census,United States (Nation)
City,Foot of Ten,PA,4226488,4226488,67647,2020-2024,2020,Census,United States (Nation)
City,Force,PA,4226504,4226504,31071,2020-2024,2020,Census,United States (Nation)
City,Ford City,PA,4226512,4226512,57971,2020-2024,2020,Census,United States (Nation)
City,Ford Cliff,PA,4226520,4226520,70833,2020-2024,2020,Census,United States (Nation)
City,Forest City,PA,4226560,4226560,57404,2020-2024,2020,Census,United States (Nation)
City,Forest Hills,PA,4226592,4226592,89688,2020-2024,2020,Census,United States (Nation)
City,Forestville,PA,4226704,4226704,117969,2020-2024,2020,Census,United States (Nation)
City,Forksville,PA,4226760,4226760,58438,2020-2024,2020,Census,United States (Nation)
City,Fort Fetter,PA,4226776,4226776,76250,2020-2024,2020,Census,United States (Nation)
City,Fort Indiantown Gap,PA,4226812,4226812,N/A,2020-2024,2020,Census,United States (Nation)
City,Fort Loudon,PA,4226824,4226824,120523,2020-2024,2020,Census,United States (Nation)
City,Fort Washington,PA,4226872,4226872,166321,2020-2024,2020,Census,United States (Nation)
City,Forty Fort,PA,4226880,4226880,74432,2020-2024,2020,Census,United States (Nation)
City,Foster Brook,PA,4226960,4226960,98049,2020-2024,2020,Census,United States (Nation)
City,Fostoria,PA,4226976,4226976,N/A,2020-2024,2020,Census,United States (Nation)
